SEX,MALE.STAGE,FEMALE.STAGE,CONFIRM.,filename_image,image_size,bgr_pixel_m,bgr_pixel_f,hsv_pixel_m,hsv_pixel_f,lab_pixel_m,lab_pixel_f,ycrcb_pixel_m,ycrcb_pixel_f,bgr,hsv,lab,ycrb,,BEST,bgr_perc_f_total,bgr_perc_m_total,bgr_perc_f_gonad,bgr_perc_m_gonad,bgr_perc_gonad_total,hsv_perc_f_total,hsv_perc_m_total,hsv_perc_f_gonad,hsv_perc_m_gonad,hsv_perc_gonad_total,lab_perc_f_total,lab_perc_m_total,lab_perc_f_gonad,lab_perc_m_gonad,lab_perc_gonad_total,ycrcb_perc_f_total,ycrcb_perc_m_total,ycrcb_perc_f_gonad,ycrcb_perc_m_gonad,ycrcb_perc_gonad_total,magnification
F,NA,1,X,20180924-angasi001-10x-tiled-scale.tif,17752372,196137,0,68317,10971697.5,262984,7607072,80980,7717132,Male,Female,Female,Female,,,0,1.104849538,0,100,1.104849538,61.80412116,0.38483308,99.38118741,0.618812593,62.18895424,42.85101732,1.481402035,96.65842276,3.341577239,44.33241935,43.47099081,0.456164393,98.96154351,1.038456488,43.9271552,10x
F,NA,1,X,20180924-angasi001-10x-tiled.tif,17752372,196137,0,68317,10971697.5,262984,7607072,80980,7717132,Male,Female,Female,Female,,,0,1.104849538,0,100,1.104849538,61.80412116,0.38483308,99.38118741,0.618812593,62.18895424,42.85101732,1.481402035,96.65842276,3.341577239,44.33241935,43.47099081,0.456164393,98.96154351,1.038456488,43.9271552,10x
F,NA,1,X,20180924-angasi001-10x.tif,4915200,580992.5,0,411770,105289,1068933,4317584,698307.5,4797416.5,Male,Female,Female,Female,,,0,11.82032267,0,100,11.82032267,2.142110189,8.377482096,20.36305335,79.63694665,10.51959229,87.84147135,21.74749756,80.15539541,19.84460459,109.5889689,97.60368856,14.20710246,87.29362137,12.70637863,111.810791,10x
F,NA,1,X,20180924-angasi001-20x-scale.tif,4915200,0,2829131,0,1639944.5,0,2548436,0,2463231,Female,Male,Female,Female,,,57.55881755,0,100,0,57.55881755,33.36475627,0,100,0,33.36475627,51.84806315,0,100,0,51.84806315,50.11456299,0,100,0,50.11456299,20x
F,NA,1,X,20180924-angasi001-10x-tiled2.tif,17794974,1035599,0,257330,546364,1507913,17363957.5,804374,17679569,Male,Female,Female,Female,,,0,5.819615134,0,100,5.819615134,3.07032761,1.446082473,67.98159499,32.01840501,4.516410083,97.57787508,8.473814011,92.00973216,7.990267843,106.0516891,99.35147419,4.520231387,95.64825535,4.351744647,103.8717056,10x
F,NA,1,X,20180924-angasi001-10x-tiled2scale.tif,17794974,1034502,0,257385.5,483438.5,1506157,17363957.5,803952.5,17679569,Male,Female,Female,Female,,,0,5.813450472,0,100,5.813450472,2.716713719,1.446394358,65.25686263,34.74313737,4.163108078,97.57787508,8.463946056,92.01829432,7.981705675,106.0418211,99.35147419,4.51786274,95.65043653,4.349563475,103.8693369,10x
F,NA,1,X,20180924-angasi001-10x-scale.tif,4915200,580992.5,0,411770,105289,1068934,4316072,698307.5,4797416.5,Male,Female,Female,Female,,,0,11.82032267,0,100,11.82032267,2.142110189,8.377482096,20.36305335,79.63694665,10.51959229,87.81070964,21.7475179,80.14980856,19.85019144,109.5582275,97.60368856,14.20710246,87.29362137,12.70637863,111.810791,10x
F,NA,1,X,20180924-angasi001-40x-scale.tif,307200,13918.5,20074,131444,215834,37412,51501,916.5,241840,Female,Female,Female,Female,,,6.534505208,4.530761719,59.05420313,40.94579687,11.06526693,70.25846354,42.78776042,62.15020819,37.84979181,113.046224,16.76464844,12.17838542,57.92291341,42.07708659,28.94303385,78.72395833,0.298339844,99.62246119,0.377538809,79.02229818,40x
F,NA,1,X,20180924-angasi001-40x-resorption-scale.tif,307200,27669,27058.5,140076,227491,55860,28188.5,4322.5,253853,Male,Female,Male,Female,,,8.808105469,9.006835938,49.44223654,50.55776346,17.81494141,74.0530599,45.59765625,61.89102939,38.10897061,119.6507161,9.17594401,18.18359375,33.53837368,66.46162632,27.35953776,82.6344401,1.407063802,98.32575128,1.674248718,84.04150391,40x
F,NA,1,X,20180924-angasi001-40x-resorption.tif,4915200,537191.5,594536.5,2369300.5,3642765.5,1121070,540026.5,84493,4123588.5,Female,Female,Male,Female,,,12.09587606,10.92918905,52.53351512,47.46648488,23.0250651,74.11225382,48.20354207,60.59091001,39.40908999,122.3157959,10.98686727,22.80822754,32.51024248,67.48975752,33.79509481,83.8946228,1.719014486,97.99212539,2.00787461,85.61363729,40x
F,NA,1,X,20180924-angasi001-40x.tif,4915200,335358.5,578118.5,2172937,3446303.5,938548.5,1138513,20815.5,3972108.5,Female,Female,Female,Female,,,11.76185099,6.822886149,63.28769088,36.71230912,18.58473714,70.1152242,44.20851644,61.33041467,38.66958533,114.3237406,23.16310628,19.09481812,54.81363937,45.18636063,42.2579244,80.81275431,0.423492432,99.4786903,0.521309697,81.23624674,40x
F,5,2,X,20180924-angasi003-20x-scale.tif,307200,0,50967.5,67788,303749,1642,239014,0,306081,Female,Female,Female,Female,,,16.59098307,0,100,0,16.59098307,98.8766276,22.06640625,81.75471084,18.24528916,120.9430339,77.80403646,0.534505208,99.31769829,0.682301709,78.33854167,99.63574219,0,100,0,99.63574219,20x
F,5,2,X,20180924-angasi003-10x-tiled-scale.tif,17749949,131731.5,0,229784,5427051,257838.5,10528775.5,137221.5,10523444.5,Male,Female,Female,Female,,,0,0.742151428,0,100,0.742151428,30.57502306,1.294561466,95.93794056,4.062059438,31.86958453,59.3172155,1.452615441,97.60964377,2.390356232,60.76983094,59.28718161,0.773081094,98.71282432,1.287175679,60.06026271,10x
F,5,2,X,20180924-angasi003-10x-tiled.tif,17749949,1019089,0,361360,4455118,1266489.5,17720509,916173.5,17726296,Male,Female,Female,Female,,,0,5.741362975,0,100,5.741362975,25.09932845,2.035836835,92.49742239,7.50257761,27.13516529,99.83414037,7.135172614,93.32970137,6.670298626,106.969313,99.86674328,5.161555675,95.0855572,4.9144428,105.028299,10x
F,5,2,X,20180924-angasi003-20x-2-scale.tif,307200,0,41955.5,33438.5,295680,399.5,210504,0,302434,Female,Male,Female,Female,,,13.65738932,0,100,0,13.65738932,96.25,10.88492839,89.83998165,10.16001835,107.1349284,68.5234375,0.130045573,99.81057688,0.189423125,68.65348307,98.44856771,0,100,0,98.44856771,20x
F,5,2,X,20180924-angasi003-40x.tif,4915200,0,448154.5,0,1980837,0,3351494.5,0,3455492.5,Female,Male,Female,Female,,,9.117726644,0,100,0,9.117726644,40.30023193,0,100,0,40.30023193,68.18633016,0,100,0,68.18633016,70.30217489,0,100,0,70.30217489,40x
F,5,2,X,20180924-angasi003-40x-scale.tif,307200,0,27884.5,0,104783,0,205104.5,0,211021,Female,Male,Female,Female,,,9.076985677,0,100,0,9.076985677,34.10904948,0,100,0,34.10904948,66.76578776,0,100,0,66.76578776,68.69173177,0,100,0,68.69173177,40x
F,NA,0,X,20180924-angasi008-10x-tiled.tif,26300040,288929.5,0,701023.5,22064688,432356,0,153596.5,1930484.5,Male,Female,Male,Female,,,0,1.098589584,0,100,1.098589584,83.89602449,2.665484539,96.92070463,3.079295369,86.56150903,0,1.643936663,0,100,1.643936663,7.340234083,0.584016222,92.63001294,7.369987059,7.924250305,10x
F,NA,0,X,20180924-angasi008-40x-tiled.tif,9325911,677788,271166,1514779.5,7065490.5,935496.5,0,485726.5,2922054.5,Male,Female,Male,Female,,,2.907662318,7.267793999,28.57525233,71.42474767,10.17545632,75.76193361,16.24269736,82.34578283,17.65421717,92.00463097,0,10.03115406,0,100,10.03115406,31.33264407,5.208354444,85.74654592,14.25345408,36.54099851,40x
F,NA,1,X,20180924-angasi019-10x-tiled.tif,17825434,138910.5,0,337364,16504926,220043.5,146677,85032.5,8486516,Male,Female,Male,Female,,,0,0.779282569,0,100,0.779282569,92.59200085,1.892599081,97.99692322,2.003076779,94.48459993,0.822852336,1.234435582,39.9969459,60.0030541,2.057287918,47.60902876,0.477029059,99.00796805,0.992031953,48.08605782,10x
F,NA,0,X,20180924-angasi024-10x-tiled.tif,17885192,112379.5,0,373370,17519525.5,188233.5,0,54189.5,2779115.5,Male,Female,Male,Female,,,0,0.628338236,0,100,0.628338236,97.95547904,2.087592909,97.91330587,2.08669413,100.0430719,0,1.052454455,0,100,1.052454455,15.53863945,0.302985285,98.08741029,1.912589714,15.84162474,10x
F,NA,1,,20180924-angasi030-10x-tiled.tif,17855912,245924,0,461018.5,13669509,391172,3056414,265874,3882471.5,Male,Female,Female,Female,,,0,1.377269332,0,100,1.377269332,76.55452715,2.581881564,96.73742895,3.262571054,79.13640871,17.11709825,2.190714202,88.65374207,11.34625793,19.30781245,21.74333912,1.488997034,93.59084242,6.409157579,23.23233616,10x
F,NA,1,,20180924-angasi030-10x.tif,307200,35792,196654,12952,1558,34138,214798,18865,159551,Female,Male,Female,Female,,,64.01497396,11.65104167,84.60201509,15.39798491,75.66601563,0.507161458,4.216145833,10.73742247,89.26257753,4.723307292,69.92122396,11.11263021,86.28643507,13.71356493,81.03385417,51.93717448,6.140950521,89.42639674,10.57360326,58.078125,10x
F,NA,0,X,20180924-angasi033-40x-parasite.tif,4915200,148748.5,448792,12956.5,907458,120621,3063418,55668.5,3147313.5,Female,Male,Female,Female,,,9.130696615,3.02629598,75.1065409,24.8934591,12.15699259,18.46228027,0.263600667,98.592319,1.407680996,18.72588094,62.32539876,2.454040527,96.21169841,3.788301588,64.77943929,64.03225708,1.132578532,98.26197899,1.738021007,65.16483561,40x
F,NA,0,X,20180924-angasi033-10x-tiled.tif,38856586,806606.5,0,1342044,36972595.5,1024184.5,188364,547935,2505702.5,Male,Female,Male,Female,,,0,2.0758553,0,100,2.0758553,95.15142555,3.453839202,96.49730751,3.502692489,98.60526475,0.484767241,2.635806707,15.53455388,84.46544612,3.120573949,6.448591495,1.410147047,82.05631808,17.94368192,7.858738542,10x
F,NA,0,X,20180924-angasi033-40x-parasite2.tif,307200,8750.5,2141,1967,66945.5,11433,176409,6357,185701,Male,Male,Female,Female,,,0.696940104,2.848470052,19.6575311,80.3424689,3.545410156,21.79215495,0.640299479,97.14565572,2.854344277,22.43245443,57.42480469,3.721679688,93.91350177,6.086498227,61.14648438,60.44954427,2.069335938,96.69006238,3.309937623,62.51888021,40x
F,NA,0,X,20180924-angasi033-40x-parasite3.tif,9451210,1665378,483193.5,2453207,9086462,1833153.5,0,1081491.5,5321729,Male,Female,Male,Female,,,5.112504113,17.62079141,22.48905843,77.51094157,22.73329553,96.14072695,25.9565389,78.74109734,21.25890266,122.0972659,0,19.39596623,0,100,19.39596623,56.30738286,11.44288932,83.11019432,16.88980568,67.75027219,40x
F,NA,2,X,20180924-angasi042-40x-tiled.tif,26194860,345958,0,1286153.5,9919814.5,576614,7503689,169698,11860579.5,Male,Female,Female,Female,,,0,1.320709483,0,100,1.320709483,37.86931673,4.909946073,88.52260242,11.47739758,42.7792628,28.64565415,2.201248642,92.86395572,7.13604428,30.84690279,45.27827024,0.647829383,98.5894091,1.410590903,45.92609962,40x
F,NA,2,X,20180924-angasi042-10x.tif,307200,6708,0,4886,51362.5,22491.5,139181.5,2427,136882.5,Male,Female,Female,Female,,,0,2.18359375,0,100,2.18359375,16.7195638,1.590494792,91.31354614,8.686453861,18.31005859,45.30647786,7.321451823,86.08827695,13.91172305,52.62792969,44.55810547,0.790039063,98.25783597,1.74216403,45.34814453,10x
F,NA,2,X,20180924-angasi042-10x-tiled.tif,17871780,214838.5,0,387003.5,13996109,332060.5,4049649.5,207347,7705293,Male,Female,Female,Female,,,0,1.202110254,0,100,1.202110254,78.31401797,2.165444628,97.30932022,2.690679782,80.47946259,22.65946369,1.858015822,92.42166871,7.578331291,24.51747951,43.11430087,1.160192214,97.37954715,2.620452845,44.27449308,10x
F,NA,2,X,20180924-angasi042-40x.tif,307200,56416,0,174526,51400.5,105829,190022,10701,226552.5,Male,Female,Female,Female,,,0,18.36458333,0,100,18.36458333,16.73193359,56.81184896,22.75098317,77.24901683,73.54378255,61.85611979,34.44954427,64.22895309,35.77104691,96.30566406,73.74755859,3.483398438,95.4896345,4.510365495,77.23095703,40x
F,NA,3,,20180924-angasi044-10x-tiled.tif,17870560,154798.5,0,285073.5,7842235,255732,10402778.5,170691,11708052.5,Male,Female,Female,Female,,,0,0.866220756,0,100,0.866220756,43.88354366,1.595213021,96.49239967,3.507600333,45.47875668,58.21182157,1.431023986,97.60067788,2.399322119,59.64284555,65.515868,0.955151937,98.56305509,1.436944909,66.47101993,10x
F,NA,NA,X,20180924-angasi048-40x.tif,307200,39905,0,109994,108966.5,59514.5,211381,6362.5,290669.5,Male,Female,Female,Female,,,0,12.98990885,0,100,12.98990885,35.47086589,35.80533854,49.76536864,50.23463136,71.27620443,68.80891927,19.37320964,78.03045824,21.96954176,88.18212891,94.61897786,2.071126302,97.8579749,2.142025102,96.69010417,40x
F,NA,NA,X,20180924-angasi048-40x-tiled.tif,38886744,442963,0,1870401,34323323.5,910015,14306384,173229.5,28077073,Male,Female,Female,Female,,,0,1.139110541,0,100,1.139110541,88.2648429,4.809867856,94.83225055,5.167749453,93.07471075,36.78987369,2.340167642,94.01951145,5.980488551,39.13004133,72.20216997,0.445471855,99.3868048,0.613195204,72.64764183,40x
F,NA,NA,X,20180924-angasi048-10x-tiled.tif,17805933,255191.5,0,584788,15819459,429732,6444445.5,223174.5,9781766,Male,Female,Female,Female,,,0,1.433182412,0,100,1.433182412,88.84375225,3.28423116,96.43514268,3.56485732,92.12798341,36.19268645,2.413420291,93.74860483,6.251395167,38.60610674,54.93543079,1.253371559,97.76935705,2.230642951,56.18880235,10x
F,NA,3,,20180924-angasi049-60x-2.tif,307200,3370.5,19679.5,4069.5,192847.5,13947,218099,879,214482.5,Female,Male,Female,Female,,,6.40608724,1.097167969,85.37744035,14.62255965,7.503255208,62.77587891,1.324707031,97.93339326,2.066606743,64.10058594,70.99576823,4.540039063,93.9895538,6.010446205,75.53580729,69.81852214,0.286132813,99.59184905,0.408150946,70.10465495,60x
F,NA,3,,20180924-angasi049-10x.tif,307200,4141,0,2473.5,118120,11955.5,177876.5,1260.5,163924.5,Male,Female,Female,Female,,,0,1.347981771,0,100,1.347981771,38.45052083,0.805175781,97.94889443,2.051105574,39.25569661,57.90250651,3.891764323,93.70206288,6.297937123,61.79427083,53.36083984,0.41031901,99.23691618,0.763083815,53.77115885,10x
F,NA,3,,20180924-angasi049-60x.tif,307200,597.5,20064.5,496,190751,3026.5,211655.5,285,211935,Female,Male,Female,Female,,,6.53141276,0.194498698,97.10821798,2.891782015,6.725911458,62.09342448,0.161458333,99.74064953,0.259350473,62.25488281,68.89827474,0.985188802,98.59024045,1.409759551,69.88346354,68.98925781,0.092773438,99.8657054,0.1342946,69.08203125,60x
F,NA,3,,20180924-angasi049-60x-3.tif,307200,527.5,61929,0,157304,2.5,228254.5,0,229522.5,Female,Male,Female,Female,,,20.15917969,0.17171224,99.15541217,0.844587833,20.33089193,51.20572917,0,100,0,51.20572917,74.30159505,0.000813802,99.99890474,0.001095257,74.30240885,74.71435547,0,100,0,74.71435547,60x
F,NA,3,,20180924-angasi049-60x-4.tif,307200,30.5,58118.5,0,34758.5,409,234787,0,232776.5,Female,Male,Female,Female,,,18.91878255,0.009928385,99.94754854,0.052451461,18.92871094,11.31461589,0,100,0,11.31461589,76.4280599,0.133138021,99.82610248,0.173897515,76.56119792,75.77360026,0,100,0,75.77360026,60x
F,NA,2,,20180924-angasi052-10x.tif,307200,1444,1548,1472.5,105784,6849,169924,1126.5,169251,Female,Male,Female,Female,,,0.50390625,0.470052083,51.73796791,48.26203209,0.973958333,34.43489583,0.479329427,98.62712283,1.372877168,34.91422526,55.31380208,2.229492188,96.12553953,3.874460466,57.54329427,55.09472656,0.366699219,99.33882115,0.661178853,55.46142578,10x
F,NA,2,X,20180924-angasi053-10x-tiled.tif,26372772,82477.5,0,210380.5,16107721,194901.5,14840035,132473,16305835,Male,Female,Female,Female,,,0,0.312737319,0,100,0.312737319,61.07708738,0.797718571,98.71075382,1.289246179,61.87480596,56.27028892,0.739025462,98.70367594,1.296324065,57.00931438,61.82829397,0.502309731,99.19412022,0.805879778,62.3306037,10x
F,NA,2,X,20180924-angasi053-40x.tif,307200,79.5,20576.5,2,213704.5,592,237915.5,16.5,236208.5,Female,Male,Female,Female,,,6.698079427,0.025878906,99.61512393,0.384876065,6.723958333,69.56526693,0.000651042,99.99906414,0.000935863,69.56591797,77.44645182,0.192708333,99.75178978,0.248210224,77.63916016,76.89078776,0.005371094,99.99301513,0.006984866,76.89615885,40x
F,NA,2,X,20180924-angasi053-10x.tif,307200,3007.5,0,3507.5,187521,5193,221715.5,844,226968.5,Male,Female,Female,Female,,,0,0.979003906,0,100,0.979003906,61.04199219,1.141764323,98.16388654,1.83611346,62.18375651,72.17301432,1.690429688,97.71141231,2.288587691,73.86344401,73.88297526,0.274739583,99.62951989,0.37048011,74.15771484,10x
F,NA,2,X,20180924-angasi053-40x-tiled.tif,18069744,77585.5,0,296105,9653252.5,157332.5,12935796.5,31996.5,14043254.5,Male,Female,Female,Female,,,0,0.429366902,0,100,0.429366902,53.42218739,1.638678445,97.02387818,2.976121825,55.06086583,71.58815587,0.870695788,98.79835828,1.201641716,72.45885166,77.71695327,0.177072237,99.77267546,0.227324543,77.8940255,40x
F,NA,1,X,20180924-angasi054-10x-tiled.tif,17891293,54324,0,130969,15499994.5,91737.5,2531453,45123,4145574,Male,Female,Female,Female,,,0,0.303633728,0,100,0.303633728,86.63428909,0.732026467,99.16211819,0.837881811,87.36631556,14.14907799,0.512749414,96.50282738,3.497172622,14.6618274,23.17090218,0.252206478,98.92325787,1.076742127,23.42310866,10x
F,NA,2,,20180924-angasi056-10x-tiled.tif,17830307,129653.5,0,265414,11908060,236004.5,5659245,134268,6355132.5,Male,Female,Female,Female,,,0,0.72715237,0,100,0.72715237,66.78550179,1.488555413,97.81973494,2.180265058,68.2740572,31.73947033,1.323614338,95.99670039,4.003299606,33.06308467,35.64230554,0.753032463,97.9309645,2.069035499,36.39533801,10x
F,NA,1,,20180924-angasi057-10x-tiled.tif,17860788,159668.5,0,338191.5,16880834.5,239201,3402510.5,104265.5,7699634,Male,Female,Female,Female,,,0,0.893961118,0,100,0.893961118,94.51338037,1.893485887,98.03594292,1.964057084,96.40686626,19.05017013,1.339252221,93.43163235,6.568367648,20.38942235,43.10915062,0.583767637,98.66393077,1.336069231,43.69291825,10x
F,NA,1,,20180924-angasi057-40x-tiled.tif,9389120,295900,0,618109.5,6751360.5,395072,2503571.5,187234.5,5981061,Male,Female,Female,Female,,,0,3.151520057,0,100,3.151520057,71.90621166,6.583252744,91.61256508,8.387434917,78.4894644,26.66460222,4.20776388,86.37045225,13.62954775,30.8723661,63.70204023,1.994164522,96.96456663,3.035433371,65.69620476,40x
F,NA,1,,20180924-angasi057-40x.tif,307200,22000,7657.5,135060.5,204578,41033,55862,5602.5,218783,Male,Female,Female,Female,,,2.492675781,7.161458333,25.81977577,74.18022423,9.654134115,66.59440104,43.96500651,60.23404296,39.76595704,110.5594076,18.18424479,13.35709635,57.65209763,42.34790237,31.54134115,71.21842448,1.823730469,97.50318091,2.49681909,73.04215495,40x
F,NA,3,,20180924-angasi064-10x-tiled.tif,17879103,68463,0,151564.5,13916524,149606,7510664.5,100576,7978994.5,Male,Female,Female,Female,,,0,0.382921895,0,100,0.382921895,77.83681318,0.847718703,98.92263615,1.077363851,78.68453188,42.00806103,0.836764574,98.04698803,1.953011973,42.8448256,44.62748774,0.562533814,98.75518136,1.244818645,45.19002156,10x
F,NA,2,X,20180924-angasi077-10x-tiled.tif,17863238,223262.5,0,546688,15654748,344177.5,4911710.5,102874.5,9776375.5,Male,Female,Female,Female,,,0,1.249843393,0,100,1.249843393,87.63667595,3.060408197,96.62568182,3.374318178,90.69708415,27.49619358,1.926736351,93.4515823,6.548417698,29.42292993,54.72902225,0.575900629,98.95868107,1.041318926,55.30492288,10x
F,NA,2,X,20180924-angasi078-10x-tiled.tif,17833966,137108.5,0,304182,16495961.5,214362,3301821.5,99573,6735085,Male,Female,Female,Female,,,0,0.768805436,0,100,0.768805436,92.49743719,1.705632948,98.18940832,1.810591677,94.20307014,18.51423009,1.201987264,93.90356049,6.096439506,19.71621736,37.76549198,0.558333463,98.54311657,1.456883431,38.32382545,10x
F,NA,3,,20180924-angasi082-10x-tiled.tif,17821776,7856.5,0,53126.5,16308464,40234.5,8660361,12945.5,9363672.5,Male,Female,Female,Female,,,0,0.04408371,0,100,0.04408371,91.50863528,0.298098798,99.67529746,0.32470254,91.80673408,48.59426468,0.225760328,99.53756614,0.462433864,48.82002501,52.54062502,0.072638664,99.86193849,0.138061506,52.61326368,10x
F,NA,3,,20180924-angasi082-10x.tif,307200,125.5,21633,79.5,130203,671,197058,39.5,183366,Female,Male,Female,Female,,,7.041992188,0.040852865,99.42321392,0.576786084,7.082845052,42.38378906,0.025878906,99.93897876,0.061021242,42.40966797,64.14648438,0.218424479,99.66064664,0.339353357,64.36490885,59.68945313,0.012858073,99.97846302,0.021536977,59.7023112,10x
F,NA,2,,20180924-angasi089-10x-tiled.tif,17846136,126001.5,0,276373,16176872.5,200390.5,5346921,90880.5,6852224.5,Male,Female,Female,Female,,,0,0.706043594,0,100,0.706043594,90.64635897,1.548643359,98.32025238,1.679747622,92.19500232,29.96122522,1.122878925,96.38761047,3.612389533,31.08410414,38.39612396,0.50924469,98.69106833,1.308931667,38.90536865,10x
F,NA,2,,20180924-angasi089-10x.tif,307200,2626.5,1429.5,1036.5,103620.5,6036,162373,655,155666.5,Male,Male,Female,Female,,,0.465332031,0.854980469,35.24408284,64.75591716,1.3203125,33.73063151,0.337402344,99.00962191,0.990378092,34.06803385,52.85579427,1.96484375,96.41586851,3.584131489,54.82063802,50.6726888,0.213216146,99.58099174,0.419008262,50.88590495,10x
F,NA,1,X,20180924-angasi091-10x-tiled.tif,17792512,66614.5,0,226595,16417052.5,117503,5665196.5,30745,6750775.5,Male,Female,Female,Female,,,0,0.374396263,0,100,0.374396263,92.26944739,1.273541364,98.63854963,1.361450367,93.54298876,31.84034104,0.66040703,97.96802514,2.031974859,32.50074807,37.94166613,0.172797411,99.5466356,0.453364404,38.11446355,10x
F,NA,1,X,20180924-angasi091-40x.tif,4915200,567125.5,499999,1761800.5,2812611.5,1046125.5,1889942,148113.5,4098468.5,Male,Female,Female,Female,,,10.1725057,11.53819784,46.85479529,53.14520471,21.71070353,57.22272746,35.84392293,61.48574943,38.51425057,93.06665039,38.45096842,21.28347778,64.36984163,35.63015837,59.73444621,83.38355509,3.013376872,96.51217144,3.487828564,86.39693197,40x
F,NA,1,,20180924-angasi095-10x-tiled.tif,17853462,141910,0,428482.5,16729403,240739.5,94148.5,64662,1819651.5,Male,Female,Male,Female,,,0,0.794859843,0,100,0.794859843,93.70397181,2.399996707,97.50270801,2.497291989,96.10396852,0.5273403,1.348419147,28.11342897,71.88657103,1.875759447,10.19214929,0.362181856,96.56840542,3.431594583,10.55433114,10x
F,NA,1,,20180924-angasi095-10x.tif,4915200,127955,2828434.5,193064,190325.5,321065,4120410.5,109973.5,4110768,Female,Male,Female,Female,,,57.54464722,2.603251139,95.67191671,4.328083292,60.14789836,3.87218221,3.927897135,49.64285668,50.35714332,7.800079346,83.82996623,6.532084147,92.77120858,7.228791423,90.36205037,83.63378906,2.237416585,97.39445071,2.605549286,85.87120565,10x
F,NA,1,,20180924-angasi095-40x.tif,307200,20078,187082.5,62090,98641,66425,122138.5,10597,284895,Female,Male,Female,Female,,,60.8992513,6.535807292,90.30799791,9.692002095,67.43505859,32.10970052,20.21158854,61.37023972,38.62976028,52.32128906,39.7586263,21.62272135,64.77314008,35.22685992,61.38134766,92.73925781,3.449544271,96.4137777,3.5862223,96.18880208,40x
F,NA,3,,20180924-angasi100-10x-2.tif,4915200,203011,61401,176122.5,2275343,504943,3197937,81967,3217285.5,Male,Female,Female,Female,,,1.249206543,4.130269368,23.2217146,76.7782854,5.379475911,46.29197184,3.583221436,92.81562396,7.18437604,49.87519328,65.06219482,10.27309163,86.36350624,13.63649376,75.33528646,65.45584106,1.667622884,97.51558876,2.484411242,67.12346395,10x
F,NA,3,,20180924-angasi100-10x.tif,4915200,142524,29110,168827,1848048,395936.5,2519119.5,60707.5,2503384.5,Male,Female,Female,Female,,,0.592244466,2.899658203,16.96050899,83.03949101,3.491902669,37.59863281,3.434794108,91.62927797,8.370722033,41.03342692,51.25161743,8.055348714,86.41753366,13.58246634,59.30696615,50.93148804,1.235097249,97.63239775,2.367602255,52.16658529,10x
F,NA,5,X,20180924-angasi103-10x-tiled.tif,43350120,785807.5,0,1044172.5,32681336,1157543.5,9485820.5,767188.5,13852005.5,Male,Female,Female,Female,,,0,1.812699711,0,100,1.812699711,75.38926305,2.408695754,96.9039088,3.096091198,77.79795881,21.8818783,2.670219829,89.1242703,10.8757297,24.55209813,31.95378813,1.769749426,94.75218333,5.247816672,33.72353756,10x
F,NA,3,,20180924-angasi107-10x-tiled.tif,17875440,199220,0,402855,13182148,424262.5,10910204,153099.5,15409433,Male,Female,Female,Female,,,0,1.114490049,0,100,1.114490049,73.74446727,2.253678791,97.03456083,2.965439168,75.99814606,61.0346039,2.37343808,96.25688161,3.74311839,63.40804198,86.20449622,0.856479617,99.01623017,0.983769833,87.06097584,10x
F,NA,3,,20180924-angasi107-10x-.tif,307200,289,8551.5,110.5,173673.5,271.5,208431.5,36.5,204796.5,Female,Male,Female,Female,,,2.783691406,0.094075521,96.73095413,3.269045868,2.877766927,56.53434245,0.035970052,99.93641532,0.06358468,56.5703125,67.84879557,0.088378906,99.86991083,0.13008917,67.93717448,66.66552734,0.01188151,99.98218061,0.017819394,66.67740885,10x
F,NA,3,,20180924-angasi113-10x-scale.tif,307200,71,6218,40,189514,228,218947,41,220013,Female,Male,Female,Female,,,2.024088542,0.023111979,98.87104468,1.128955319,2.047200521,61.69075521,0.013020833,99.97889783,0.021102166,61.70377604,71.2718099,0.07421875,99.89597354,0.104026463,71.34602865,71.6188151,0.013346354,99.98136821,0.01863179,71.63216146,10x
F,NA,3,,20180924-angasi113-10x-tiled-scale.tif,17812032,42380.5,0,44098,3430245,62118.5,11245405,65624.5,11869551.5,Male,Female,Female,Female,,,0,0.237931865,0,100,0.237931865,19.25802177,0.247574224,98.73075284,1.269247164,19.50559599,63.133757,0.348744601,99.45064452,0.54935548,63.4825016,66.63782942,0.368427926,99.45015893,0.549841075,67.00625734,10x
F,NA,3,,20180924-angasi113-10x-tiled.tif,17812032,52470,0,53013,3398679,76936.5,12211326,73143.5,12618012,Male,Female,Female,Female,,,0,0.294576161,0,100,0.294576161,19.08080448,0.297624662,98.46414454,1.535855459,19.37842914,68.55661387,0.431935559,99.37390254,0.626097465,68.98854943,70.83982333,0.410640964,99.42366556,0.57633444,71.25046429,10x
F,NA,3,,20180924-angasi113-10x.tif,4915200,3603,251388,1687,3068011,14413.5,3608345.5,1360,3630572,Female,Male,Female,Female,,,5.114501953,0.073303223,98.58700895,1.412991047,5.187805176,62.41884359,0.034322103,99.94504345,0.054956546,62.45316569,73.41197713,0.293243408,99.60214025,0.397859753,73.70522054,73.86417643,0.027669271,99.96255437,0.037445635,73.8918457,10x
F,NA,3,,20180924-angasi113-40x-scale.tif,307200,0,26224,0,228760,13.5,249400.5,1.5,247467,Female,Male,Female,Female,,,8.536458333,0,100,0,8.536458333,74.46614583,0,100,0,74.46614583,81.18505859,0.004394531,99.99458731,0.005412687,81.18945313,80.55566406,0.000488281,99.99939386,0.000606138,80.55615234,40x
